ZPRODH21;ZPRODH21_TXT
1027005000;Труба Х/Д 38
1027005100;Труба Х/Д 40
1027005200;Труба Х/Д 42
1027005300;Труба Х/Д 45
1027005400;Труба Х/Д 48
1027005500;Труба Х/Д 50
1027005600;Труба Х/Д 51
1027005700;Труба Х/Д 53
1027005800;Труба Х/Д 54
1027005900;Труба Х/Д 57
1027006000;Труба Х/Д 60
1027006100;Труба Х/Д 63
1027006200;Труба Х/Д 65
1027006300;Труба Х/Д 70
1027006400;Труба Х/Д 76
1027006500;Труба Х/Д 80
1027006600;Труба Х/Д 89
1027006700;Труба Х/Д 100
1027006800;Труба Х/Д 114
1027006900;Труба чугунная
1027007000;Труба НКТ 48
1027007100;Труба НКТ 60
1027007200;Труба НКТ 73
1027007300;Труба НКТ 89
1027008100;Труба реставр. Ассортимент
1027008200;Труба Х/Д  Ассортимент
1027008300;Труба НКТ Ассортимент
1027009000;Труба НЛГ реставр. 325
1027009200;Труба НЛГ реставр. 426
1027009300;Труба НЛГ реставр. 530
1027009500;Труба НЛГ реставр. 720
1027009700;Труба НЛГ реставр. 1020
1027009800;Труба НЛГ реставр. 1420
1027010300;Труба Х/Д НЛГ 10
1027010400;Труба Х/Д НЛГ 12
1027010600;Труба Х/Д НЛГ 14
1027010700;Труба Х/Д НЛГ 15
1027010800;Труба Х/Д НЛГ 16
1027010900;Труба Х/Д НЛГ 18
1027010950;Труба Х/Д НЛГ 19
1027011000;Труба Х/Д НЛГ 20
1027011200;Труба Х/Д НЛГ 22
1027011400;Труба Х/Д НЛГ 25
1027011500;Труба Х/Д НЛГ 27
1027011600;Труба Х/Д НЛГ 28
1027011800;Труба Х/Д НЛГ 32
1027011900;Труба Х/Д НЛГ 34
1027012200;Труба Х/Д НЛГ 38
1027012400;Труба Х/Д НЛГ 42
1027012500;Труба Х/Д НЛГ 45
1027012600;Труба Х/Д НЛГ 48
1027012700;Труба Х/Д НЛГ 50
1027012800;Труба Х/Д НЛГ 51
1027012900;Труба Х/Д НЛГ 53
1027013100;Труба Х/Д НЛГ 57
1027013150;Труба Х/Д НЛГ 60
1027013900;Труба Х/Д НЛГ 100
1028001100;Проволока Т/Н d0.5
1028001200;Проволока Т/Н d0.6
1028001300;Проволока Т/Н d0.8
1028001400;Проволока Т/Н d0.9
1028001500;Проволока Т/Н d1.0
1028001600;Проволока Т/Н d1.2
1028001700;Проволока Т/Н d1.4
1028001800;Проволока Т/Н d1.6
1028001900;Проволока Т/Н d1.8
1028002000;Проволока Т/Н d1.9
1028002100;Проволока Т/Н d2.0
1028002200;Проволока Т/Н d2.5
1028002220;Проволока Т/Н d2.6
1028002300;Проволока Т/Н d3.0
1028002350;Проволока Т/Н d3.5
1028002400;Проволока Т/Н d4.0
1028002480;Проволока Т/Н d4.8
1028002500;Проволока Т/Н d5.0
1028002600;Проволока Т/Н d6.0
1028002610;Проволока Т/Н d7.0
1028002700;Проволока прочая d0.1
1028002800;Проволока прочая d0.5
1028002900;Проволока прочая d0.6
1028002950;Проволока прочая d0.65
1028003000;Проволока прочая d0.74
1028003050;Проволока прочая d0.75
1028003100;Проволока прочая d0.8
1028003200;Проволока прочая d0.9
1028003300;Проволока прочая d1.0
1028003400;Проволока прочая d1.2
1028003500;Проволока прочая d1.4
1028003600;Проволока прочая d1.5
1028003700;Проволока прочая d1.6
1028003800;Проволока прочая d1.8
1028003900;Проволока прочая d2.0
1028004000;Проволока прочая d2.2
1028004100;Проволока прочая d2.5
1028004200;Проволока прочая d2.8
1028004300;Проволока прочая d3.0
1028004400;Проволока прочая d3.5
1028004500;Проволока прочая d4.0
1028004600;Проволока прочая d4.5
1028004700;Проволока прочая d5.0
1028004800;Проволока прочая d6.0
1028004900;Проволока прочая d6.7
1028005000;Проволока прочая d8.0
1028005050;Проволока прочая d10.0
1028005090;Проволока прочая Ассортимент
1028005100;Проволока колючая
1028005200;Проволока ОЦ d0.5
1028005300;Проволока ОЦ d0.6
1028005400;Проволока ОЦ d0.7
1028005500;Проволока ОЦ d0.8
1028005600;Проволока ОЦ d0.9
1028005700;Проволока ОЦ d1.0
1028005800;Проволока ОЦ d1.2
1028005900;Проволока ОЦ d1.4
1028006000;Проволока ОЦ d1.5
1028006100;Проволока ОЦ d1.6
1028006200;Проволока ОЦ d1.8
1028006300;Проволока ОЦ d1.9
1028006400;Проволока ОЦ d2.0
1028006500;Проволока ОЦ d2.2
1028006600;Проволока ОЦ d2.5
1028006700;Проволока ОЦ d2.8
1028006800;Проволока ОЦ d3.0
1028006850;Проволока ОЦ d3.4
1028006900;Проволока ОЦ d3.5
1028006950;Проволока ОЦ d3.6
1028007000;Проволока ОЦ d3.8
1028007050;Проволока ОЦ d3.9
1028007100;Проволока ОЦ d4.0
1028007160;Проволока ОЦ d4.6
1028007180;Проволока ОЦ d4.8
1028007190;Проволока ОЦ d4.9
1028007200;Проволока ОЦ d5.0
1028007300;Проволока ОЦ d6.0
1028007320;Проволока ОЦ d8.0
1028007400;Проволока ОЦ колючая
1028007500;Проволока ОЦ Ассортимент
1029001100;Гвозди
1029001200;Канат 2.0
1029001300;Канат 2.2
1029001330;Канат 2.5
1029001400;Канат 3
1029001450;Канат 3.5
1029001500;Канат 3.6
1029001600;Канат 3.8
1029001650;Канат 4
1029001700;Канат 4.1
1029001800;Канат 4.5
1029001900;Канат 4.6
1029002000;Канат 4.8
1029002100;Канат 5.1
1029002200;Канат 5.2
1029002300;Канат 5.6
1029002400;Канат 5.8
1029002430;Канат 5.9
1029002450;Канат 6
1029002490;Канат 6.1
1029002500;Канат 6.2
1029002600;Канат 6.3
1029002700;Канат 6.4
1029002800;Канат 6.7
1029002900;Канат 6.8
1029003000;Канат 6.9
1029003100;Канат 7.6
1029003200;Канат 7.8
1029003230;Канат 8
1029003260;Канат 8.1
1029003300;Канат 8.3
1029003350;Канат 8.5
1029003400;Канат 8.8
1029003500;Канат 9
1029003600;Канат 9.1
1029003700;Канат 9.6
1029003800;Канат 9.7
1029003900;Канат 10.5
1029004000;Канат 11
1029004100;Канат 11.5
1029004200;Канат 12
1029004300;Канат 12.5
1029004400;Канат 13
1029004500;Канат 13.5
1029004600;Канат 14
1029004700;Канат 14.5
1029004800;Канат 15
1029004900;Канат 15.5
1029005000;Канат 16
1029005100;Канат 16.5
1029005150;Канат 16.6
1029005200;Канат 17
1029005300;Канат 17.5
1029005400;Канат 18
1029005500;Канат 19.5
1029005600;Канат 20
1029005700;Канат 20.5
1029005800;Канат 21
1029005900;Канат 22
1029006000;Канат 22.5
1029006100;Канат 23.5
1029006200;Канат 24
1029006300;Канат 25
1029006400;Канат 25.5
1029006500;Канат 27
1029006600;Канат 28
1029006700;Канат 29
1029006750;Канат 30
1029006800;Канат 30.5
1029006900;Канат 31
1029007000;Канат 32
1029007010;Канат 32.5
1029007020;Канат 33.5
1029007050;Канат 36.5
1029007100;Канат 39
1029007200;Канат 39.5
1029007300;Канат 42
1029007330;Канат 45
1029007400;Канат 57
1029007500;Болты
1029007600;Гайки
1029007700;Шайбы
1029007800;Винты
1029007900;Дюбель-гвоздь
1029008000;Шпильки
1029008100;Прочие метизы
1029008200;Электроды МР
1029008300;Электроды ОЗС
1029008400;Электроды ОК
1029008500;Электроды УОНИ
1029008600;Электроды прочие
1030001100;Сетка рабица
1030001200;Сетка рифл.
1030001300;Сеткая тканая
1030001350;Сеткая тканая Ассортимент
1030001400;Сетка штукатурная
1031001100;Отводы 15ДУ
1031001200;Отводы 20ДУ
1031001300;Отводы 21
1031001400;Отводы 25
1031001500;Отводы 25ДУ
1031001600;Отводы 32
1031001700;Отводы 32ДУ
1031001800;Отводы 38
1031001900;Отводы 40ДУ
1031001930;Отводы 42
1031002000;Отводы 45
1031002100;Отводы 45ДУ
1031002200;Отводы 48
1031002300;Отводы 50ДУ
1031002390;Отводы 56
1031002400;Отводы 57
1031002450;Отводы 60.3
1031002500;Отводы 76
1031002550;Отводы 80ДУ
1031002600;Отводы 89
1031002700;Отводы 95
1031002800;Отводы 102
1031002900;Отводы 108
1031003000;Отводы 114
1031003100;Отводы 133
1031003200;Отводы 159
1031003250;Отводы 168
1031003300;Отводы 219
1031003400;Отводы 223
1031003500;Отводы 273
1031003600;Отводы 277
1031003700;Отводы 325
1031003800;Отводы 377
1031003900;Отводы 426
1031004000;Отводы 530
1031004100;Отводы 630
1031004200;Отводы 720
1031004220;Отводы 820
1031004250;Отводы 920
1031004290;Отводы 1020
1031004300;Отводы чугун
1031004400;Переход
1031004500;Фланцы
1031004600;Резьба
1031004700;Сгон
1031004800;Тройник
1031004900;Тройник чугун
1031005000;Вентиль
1031005100;Втулка
1031005150;Штуцер
1031005200;Прочие соединительные детали
1032001100;Арматура стеклопластик 4
1032001200;Арматура стеклопластик 6
1032001300;Арматура стеклопластик 8
1032001400;Арматура стеклопластик 10
1032001500;Арматура стеклопластик 12
1032001600;Арматура стеклопластик 14
1032001630;Арматура стеклопл Ассортимент
1032001680;Лист гипсокартон
1032001700;Лом черных металлов
1032001750;Лом цветных металлов
1032001770;Лом негабаритный
1032001800;Ограждение колючее спирал.
1032001850;Пазогребневая плита
1032001900;Профнастил черн. С10
1032002000;Профнастил черн. С8
1032002100;Профнастил черн. СП20
1032002200;Профнастил черн. НС35
1032002300;Профнастил черн. С44
1032002400;Швеллер ОЦ гнутый 120x40
1032002500;Швеллер ОЦ гнутый 120x60
1032002600;Швеллер ОЦ гнутый 200x40
1032002700;Прочее (ТН)
1032002800;Прочее (М)
1032002900;Прочее (М2)
1032003000;Прочее (М3)
1032003100;Прочее (ПГМ)
1032003200;Прочее (ШТ)
1032003300;Прочее (Л)
1033001100;Арматура некондиция
1033001200;Арматура терм. некондиция
1033001300;Балка некондиция
1033001400;Балка НЛГ некондиция
1033001500;Квадрат калибр. некондиция
1033001600;Квадрат некондиция
1033001700;Круг калибр. некондиция
1033001800;Круг легир. некондиция
1033001900;Круг некондиция
1033002000;Лист Г/К >12 некондиция
1033002100;Лист Г/К 1.5-12 некондиция
1033002200;Лист НЛГ >12 некондиция
1033002300;Лист НЛГ 1.5-12 некондиция
1033002400;Лист ОЦ некондиция
1033002500;Лист ОЦ полимер. некондиция
1033002550;Лист ОЦ рул. некондиция
1033002600;Лист ОЦ рул. полимер некондиция
1033002700;Лист рифл. некондиция
1033002800;Лист Х/К некондиция
1033002850;Лист Х/К рул. некондиция
1033002900;Полоса некондиция
1033003000;Проволока некондиция
1033003100;Труба Б/Ш некондиция
1033003200;Труба ВГП некондиция
1033003300;Труба ВГП ОЦ некондиция
1033003400;Труба ОЦ некондиция
1033003450;Труба проф ОЦ некондиция
1033003500;Труба профильная некондиция
1033003600;Труба Х/Д некондиция
1033003700;Труба чугунная некондиция
1033003800;Труба Э/С некондиция
1033003900;Уголок некондиция
1033004000;Уголок НЛГ некондиция
1033004100;Швеллер некондиция
1033004200;Швеллер НЛГ некондиция
1033004300;Шестигранник калибр. некондиция
1033004400;Шестигранник некондиция
1033004450;Шестигранник нерж. некондиция
1033004500;Круг нержавеющий некондиция
1033004600;Лист нерж. некондиция
1033004650;Отводы нерж. некондиция
1033004700;Труба нерж. некондиция
1033004750;Фланцы нерж. некондиция
1033004800;Нержавеющий прокат прочий некондиция
1033004900;Лист цветной некондиция
1033005000;Пруток цветной некондиция
1033005100;Труба цветная некондиция
1033005200;Уголок цветной некондиция
1033005300;Шина цветная некондиция
1033005400;Цветной прокат прочий некондиция
